sample_id,tr_id,T,target_stop_id,target_time_begin,cur_dev_s,target_delay_s,target_class
134494_1767742800,134494,2026-01-06 23:40:00,53698426116,2026-01-06 23:51:00.000000000,0.0,0.0,ontime
134494_1767743100,134494,2026-01-06 23:45:00,53698426113,2026-01-06 23:57:00.000000000,0.0,0.0,ontime
132430_1767743400,132430,2026-01-06 23:50:00,53698549833,2026-01-07 00:01:00.000000000,74.0,91.0,ontime
132430_1767743700,132430,2026-01-06 23:55:00,53698549831,2026-01-07 00:06:00.000000000,74.0,154.0,late
9000000_1767666600,9000000,2026-01-06 02:30:00,9000456,2026-01-06 02:43:54.989033068,0.0,5.0,ontime
9000000_1767666900,9000000,2026-01-06 02:35:00,9000024,2026-01-06 02:45:54.989033068,0.0,-22.0,ontime
9000000_1767667200,9000000,2026-01-06 02:40:00,9000031,2026-01-06 02:50:54.989033068,0.0,6.0,ontime
9000000_1767667500,9000000,2026-01-06 02:45:00,9000035,2026-01-06 02:56:54.989033068,-13.0,17.0,ontime
9000000_1767667800,9000000,2026-01-06 02:50:00,9000563,2026-01-06 03:00:54.989033068,4.0,-7.0,ontime
9000000_1767668100,9000000,2026-01-06 02:55:00,9000650,2026-01-06 03:05:54.989033068,-3.0,27.0,ontime
9000000_1767668400,9000000,2026-01-06 03:00:00,9000660,2026-01-06 03:10:54.989033068,-31.0,1.0,ontime
9000000_1767668700,9000000,2026-01-06 03:05:00,9000662,2026-01-06 03:15:54.989033068,-16.0,40.0,ontime
9000000_1767669000,9000000,2026-01-06 03:10:00,9000040,2026-01-06 03:20:54.989033068,1.0,-24.0,ontime
9000000_1767669300,9000000,2026-01-06 03:15:00,9000049,2026-01-06 03:25:54.989033068,-16.0,4.0,ontime
9000000_1767669600,9000000,2026-01-06 03:20:00,9000051,2026-01-06 03:30:54.989033068,-1.0,31.0,ontime
9000000_1767669900,9000000,2026-01-06 03:25:00,9000419,2026-01-06 03:37:54.989033068,-2.0,19.0,ontime
9000000_1767670200,9000000,2026-01-06 03:30:00,9000402,2026-01-06 03:40:54.989033068,-7.0,32.0,ontime
9000000_1767670500,9000000,2026-01-06 03:35:00,9000396,2026-01-06 03:46:54.989033068,-18.0,-13.0,ontime
9000000_1767670800,9000000,2026-01-06 03:40:00,9000423,2026-01-06 03:50:54.989033068,-23.0,-29.0,ontime
9000000_1767671100,9000000,2026-01-06 03:45:00,9000416,2026-01-06 03:55:54.989033068,-19.0,-1.0,ontime
9000000_1767671400,9000000,2026-01-06 03:50:00,9000390,2026-01-06 04:00:54.989033068,-15.0,39.0,ontime
9000000_1767671700,9000000,2026-01-06 03:55:00,9000393,2026-01-06 04:05:54.989033068,-37.0,-2.0,ontime
9000000_1767672000,9000000,2026-01-06 04:00:00,9000392,2026-01-06 04:10:54.989033068,-26.0,21.0,ontime
9000000_1767672300,9000000,2026-01-06 04:05:00,9000385,2026-01-06 04:16:54.989033068,-2.0,3.0,ontime
9000000_1767672600,9000000,2026-01-06 04:10:00,9000399,2026-01-06 04:21:54.989033068,-6.0,1.0,ontime
9000000_1767672900,9000000,2026-01-06 04:15:00,9000412,2026-01-06 04:26:54.989033068,19.0,-30.0,ontime
9000000_1767673200,9000000,2026-01-06 04:20:00,9000372,2026-01-06 04:30:54.989033068,21.0,15.0,ontime
9000000_1767673800,9000000,2026-01-06 04:30:00,9000020,2026-01-06 04:40:54.989033068,-21.0,58.0,ontime
9000000_1767674100,9000000,2026-01-06 04:35:00,9000022,2026-01-06 04:45:54.989033068,15.0,180.0,late
9000000_1767674400,9000000,2026-01-06 04:40:00,9000282,2026-01-06 04:52:54.989033068,15.0,45.0,ontime
9000000_1767674700,9000000,2026-01-06 04:45:00,9000371,2026-01-06 04:55:54.989033068,123.0,107.0,ontime
9000000_1767675000,9000000,2026-01-06 04:50:00,9000568,2026-01-06 05:00:54.989033068,185.0,26.0,ontime
9000000_1767675300,9000000,2026-01-06 04:55:00,9000552,2026-01-06 05:05:54.989033068,102.0,-66.0,early
9000000_1767675600,9000000,2026-01-06 05:00:00,9000173,2026-01-06 05:11:54.989033068,3.0,-26.0,ontime
9000000_1767675900,9000000,2026-01-06 05:05:00,9000303,2026-01-06 05:16:54.989033068,-64.0,-28.0,ontime
9000000_1767676200,9000000,2026-01-06 05:10:00,9000180,2026-01-06 05:20:54.989033068,-64.0,19.0,ontime
9000000_1767676500,9000000,2026-01-06 05:15:00,9000301,2026-01-06 05:26:54.989033068,-28.0,-34.0,ontime
9000000_1767676800,9000000,2026-01-06 05:20:00,9000172,2026-01-06 05:31:54.989033068,-41.0,-79.0,early
9000000_1767677100,9000000,2026-01-06 05:25:00,9000376,2026-01-06 05:35:54.989033068,-52.0,-24.0,ontime
9000000_1767677400,9000000,2026-01-06 05:30:00,9000011,2026-01-06 05:42:54.989033068,-37.0,23.0,ontime
9000000_1767677700,9000000,2026-01-06 05:35:00,9000015,2026-01-06 05:45:54.989033068,-35.0,40.0,ontime
9000000_1767678000,9000000,2026-01-06 05:40:00,9000016,2026-01-06 05:51:54.989033068,-53.0,-106.0,early
9000000_1767678300,9000000,2026-01-06 05:45:00,9000004,2026-01-06 05:55:54.989033068,-1.0,-205.0,early
9000000_1767678600,9000000,2026-01-06 05:50:00,9000010,2026-01-06 06:00:54.989033068,-83.0,-83.0,early
9000000_1767678900,9000000,2026-01-06 05:55:00,9000161,2026-01-06 06:07:54.989033068,-152.0,33.0,ontime
9000000_1767679200,9000000,2026-01-06 06:00:00,9000377,2026-01-06 06:10:54.989033068,-113.0,17.0,ontime
9000000_1767679500,9000000,2026-01-06 06:05:00,9000573,2026-01-06 06:15:54.989033068,-37.0,59.0,ontime
9000000_1767679800,9000000,2026-01-06 06:10:00,9000227,2026-01-06 06:20:54.989033068,48.0,148.0,late
9000000_1767680100,9000000,2026-01-06 06:15:00,9000543,2026-01-06 06:28:54.989033068,39.0,165.0,late
9000000_1767680400,9000000,2026-01-06 06:20:00,9000270,2026-01-06 06:31:54.989033068,128.0,124.0,late
9000000_1767680700,9000000,2026-01-06 06:25:00,9000556,2026-01-06 06:35:54.989033068,188.0,107.0,ontime
9000000_1767681000,9000000,2026-01-06 06:30:00,9000002,2026-01-06 06:40:54.989033068,147.0,32.0,ontime
9000000_1767684300,9000000,2026-01-06 07:25:00,9000291,2026-01-06 07:36:54.989033068,29.0,557.0,late
9000000_1767684600,9000000,2026-01-06 07:30:00,9000200,2026-01-06 07:40:54.989033068,29.0,619.0,late
9000000_1767684900,9000000,2026-01-06 07:35:00,9000305,2026-01-06 07:45:54.989033068,29.0,565.0,late
9000000_1767685200,9000000,2026-01-06 07:40:00,9000222,2026-01-06 07:51:54.989033068,523.0,436.0,late
9000000_1767685500,9000000,2026-01-06 07:45:00,9000252,2026-01-06 07:55:54.989033068,630.0,488.0,late
9000000_1767685800,9000000,2026-01-06 07:50:00,9000566,2026-01-06 08:00:54.989033068,468.0,395.0,late
9000000_1767686100,9000000,2026-01-06 07:55:00,9000574,2026-01-06 08:07:54.989033068,415.0,338.0,late
9000000_1767686400,9000000,2026-01-06 08:00:00,9000307,2026-01-06 08:10:54.989033068,376.0,259.0,late
9000000_1767686700,9000000,2026-01-06 08:05:00,9000557,2026-01-06 08:15:54.989033068,354.0,202.0,late
9000000_1767687000,9000000,2026-01-06 08:10:00,9000564,2026-01-06 08:20:54.989033068,244.0,60.0,ontime
9000000_1767687300,9000000,2026-01-06 08:15:00,9000216,2026-01-06 08:27:54.989033068,147.0,10.0,ontime
9000000_1767687600,9000000,2026-01-06 08:20:00,9000336,2026-01-06 08:30:54.989033068,145.0,51.0,ontime
9000000_1767687900,9000000,2026-01-06 08:25:00,9000229,2026-01-06 08:38:54.989033068,26.0,-63.0,early
9000000_1767688200,9000000,2026-01-06 08:30:00,9000555,2026-01-06 08:40:54.989033068,-60.0,127.0,late
9000000_1767688500,9000000,2026-01-06 08:35:00,9000208,2026-01-06 08:45:54.989033068,5.0,156.0,late
9000000_1767688800,9000000,2026-01-06 08:40:00,9000365,2026-01-06 08:51:54.989033068,113.0,34.0,ontime
9000000_1767689100,9000000,2026-01-06 08:45:00,9000453,2026-01-06 08:56:54.989033068,127.0,148.0,late
9000000_1767689400,9000000,2026-01-06 08:50:00,9000234,2026-01-06 09:00:54.989033068,92.0,82.0,ontime
9000000_1767689700,9000000,2026-01-06 08:55:00,9000023,2026-01-06 09:05:54.989033068,134.0,17.0,ontime
9000000_1767690000,9000000,2026-01-06 09:00:00,9000221,2026-01-06 09:11:54.989033068,76.0,43.0,ontime
9000000_1767690300,9000000,2026-01-06 09:05:00,9000265,2026-01-06 09:15:54.989033068,45.0,23.0,ontime
9000000_1767690600,9000000,2026-01-06 09:10:00,9000215,2026-01-06 09:20:54.989033068,80.0,67.0,ontime
9000000_1767690900,9000000,2026-01-06 09:15:00,9000245,2026-01-06 09:25:54.989033068,42.0,135.0,late
9000000_1767691200,9000000,2026-01-06 09:20:00,9000335,2026-01-06 09:31:54.989033068,84.0,10.0,ontime
9000000_1767691500,9000000,2026-01-06 09:25:00,9000374,2026-01-06 09:35:54.989033068,111.0,-31.0,ontime
9000000_1767691800,9000000,2026-01-06 09:30:00,9000240,2026-01-06 09:40:54.989033068,123.0,41.0,ontime
9000000_1767693000,9000000,2026-01-06 09:50:00,9000293,2026-01-06 10:03:54.989033068,67.0,259.0,late
9000000_1767693300,9000000,2026-01-06 09:55:00,9000298,2026-01-06 10:05:54.989033068,67.0,229.0,late
9000000_1767693600,9000000,2026-01-06 10:00:00,9000299,2026-01-06 10:10:54.989033068,67.0,110.0,ontime
9000000_1767693900,9000000,2026-01-06 10:05:00,9000308,2026-01-06 10:16:54.989033068,259.0,-124.0,early
9000000_1767694200,9000000,2026-01-06 10:10:00,9000364,2026-01-06 10:21:54.989033068,175.0,-62.0,early
9000000_1767694500,9000000,2026-01-06 10:15:00,9000171,2026-01-06 10:26:54.989033068,111.0,-85.0,early
9000000_1767694800,9000000,2026-01-06 10:20:00,9000250,2026-01-06 10:30:54.989033068,-69.0,-102.0,early
9000000_1767695100,9000000,2026-01-06 10:25:00,9000210,2026-01-06 10:36:54.989033068,-33.0,-68.0,early
9000000_1767695400,9000000,2026-01-06 10:30:00,9000639,2026-01-06 10:41:54.989033068,-133.0,-103.0,early
9000000_1767695700,9000000,2026-01-06 10:35:00,9000241,2026-01-06 10:46:54.989033068,-141.0,-151.0,early
9000000_1767696000,9000000,2026-01-06 10:40:00,9000001,2026-01-06 10:50:54.989033068,-65.0,-196.0,early
9000000_1767696300,9000000,2026-01-06 10:45:00,9000163,2026-01-06 10:55:54.989033068,-77.0,-225.0,early
9000000_1767696600,9000000,2026-01-06 10:50:00,9000214,2026-01-06 11:00:54.989033068,-209.0,-308.0,early
9000000_1767696900,9000000,2026-01-06 10:55:00,9000584,2026-01-06 11:09:54.989033068,-212.0,32.0,ontime
9000000_1767697200,9000000,2026-01-06 11:00:00,9000585,2026-01-06 11:11:54.989033068,-363.0,21.0,ontime
9000000_1767697500,9000000,2026-01-06 11:05:00,9000593,2026-01-06 11:16:54.989033068,-311.0,-82.0,early
9000000_1767697800,9000000,2026-01-06 11:10:00,9000579,2026-01-06 11:20:54.989033068,32.0,-148.0,early
9000000_1767698100,9000000,2026-01-06 11:15:00,9000458,2026-01-06 11:25:54.989033068,-42.0,-233.0,early
9000000_1767698400,9000000,2026-01-06 11:20:00,9000580,2026-01-06 11:31:54.989033068,-85.0,-62.0,early
9000000_1767698700,9000000,2026-01-06 11:25:00,9000536,2026-01-06 11:36:54.989033068,-192.0,-105.0,early
9000000_1767699000,9000000,2026-01-06 11:30:00,9000473,2026-01-06 11:41:54.989033068,-79.0,-123.0,early
9000000_1767699300,9000000,2026-01-06 11:35:00,9000462,2026-01-06 11:46:54.989033068,-118.0,-203.0,early
9000000_1767699600,9000000,2026-01-06 11:40:00,9000469,2026-01-06 11:50:54.989033068,-159.0,-222.0,early
9000000_1767699900,9000000,2026-01-06 11:45:00,9000592,2026-01-06 11:55:54.989033068,-115.0,-145.0,early
9000000_1767700200,9000000,2026-01-06 11:50:00,9000463,2026-01-06 12:00:54.989033068,-182.0,-215.0,early
9000000_1767700500,9000000,2026-01-06 11:55:00,9000588,2026-01-06 12:07:54.989033068,-241.0,-214.0,early
9000000_1767700800,9000000,2026-01-06 12:00:00,9000583,2026-01-06 12:11:54.989033068,-214.0,-336.0,early
9000000_1767701100,9000000,2026-01-06 12:05:00,9000589,2026-01-06 12:16:54.989033068,-199.0,-317.0,early
9000000_1767701700,9000000,2026-01-06 12:15:00,9000238,2026-01-06 12:25:54.989033068,-318.0,325.0,late
9000000_1767702000,9000000,2026-01-06 12:20:00,9000643,2026-01-06 12:30:54.989033068,-297.0,423.0,late
9000000_1767702300,9000000,2026-01-06 12:25:00,9000266,2026-01-06 12:38:54.989033068,-297.0,297.0,late
9000000_1767702600,9000000,2026-01-06 12:30:00,9000279,2026-01-06 12:41:54.989033068,393.0,359.0,late
9000000_1767702900,9000000,2026-01-06 12:35:00,9000347,2026-01-06 12:45:54.989033068,411.0,332.0,late
9000000_1767703200,9000000,2026-01-06 12:40:00,9000540,2026-01-06 12:50:54.989033068,346.0,231.0,late
9000000_1767703500,9000000,2026-01-06 12:45:00,9000184,2026-01-06 12:55:54.989033068,362.0,233.0,late
9000000_1767703800,9000000,2026-01-06 12:50:00,9000432,2026-01-06 13:00:54.989033068,277.0,180.0,late
9000000_1767704100,9000000,2026-01-06 12:55:00,9000185,2026-01-06 13:05:54.989033068,212.0,228.0,late
9000000_1767704400,9000000,2026-01-06 13:00:00,9000431,2026-01-06 13:10:54.989033068,202.0,101.0,ontime
9000000_1767704700,9000000,2026-01-06 13:05:00,9000189,2026-01-06 13:15:54.989033068,176.0,94.0,ontime
9000000_1767705000,9000000,2026-01-06 13:10:00,9000177,2026-01-06 13:20:54.989033068,159.0,48.0,ontime
9000000_1767705300,9000000,2026-01-06 13:15:00,9000204,2026-01-06 13:26:54.989033068,65.0,77.0,ontime
9000000_1767705600,9000000,2026-01-06 13:20:00,9000084,2026-01-06 13:31:54.989033068,88.0,-9.0,ontime
9000000_1767705900,9000000,2026-01-06 13:25:00,9000445,2026-01-06 13:35:54.989033068,63.0,16.0,ontime
9000000_1767706200,9000000,2026-01-06 13:30:00,9000446,2026-01-06 13:40:54.989033068,87.0,21.0,ontime
9000000_1767706500,9000000,2026-01-06 13:35:00,9000447,2026-01-06 13:46:54.989033068,20.0,-13.0,ontime
9000000_1767706800,9000000,2026-01-06 13:40:00,9000065,2026-01-06 13:51:54.989033068,30.0,-12.0,ontime
9000000_1767707100,9000000,2026-01-06 13:45:00,9000451,2026-01-06 13:55:54.989033068,3.0,8.0,ontime
9000000_1767707400,9000000,2026-01-06 13:50:00,9000063,2026-01-06 14:00:54.989033068,-4.0,12.0,ontime
9000000_1767707700,9000000,2026-01-06 13:55:00,9000071,2026-01-06 14:05:54.989033068,3.0,18.0,ontime
9000000_1767708000,9000000,2026-01-06 14:00:00,9000083,2026-01-06 14:11:54.989033068,14.0,-25.0,ontime
9000000_1767708300,9000000,2026-01-06 14:05:00,9000078,2026-01-06 14:15:54.989033068,-44.0,-18.0,ontime
9000000_1767708600,9000000,2026-01-06 14:10:00,9000439,2026-01-06 14:22:54.989033068,1.0,-17.0,ontime
9000000_1767708900,9000000,2026-01-06 14:15:00,9000077,2026-01-06 14:25:54.989033068,4.0,14.0,ontime
9000000_1767709200,9000000,2026-01-06 14:20:00,9000438,2026-01-06 14:30:54.989033068,7.0,-44.0,ontime
9000000_1767709500,9000000,2026-01-06 14:25:00,9000066,2026-01-06 14:35:54.989033068,25.0,-4.0,ontime
9000000_1767710700,9000000,2026-01-06 14:45:00,9000596,2026-01-06 14:59:54.989033068,-38.0,-242.0,early
9000000_1767711000,9000000,2026-01-06 14:50:00,9000479,2026-01-06 15:01:54.989033068,-38.0,-257.0,early
9000000_1767711300,9000000,2026-01-06 14:55:00,9000550,2026-01-06 15:06:54.989033068,-38.0,-44.0,ontime
9000000_1767711600,9000000,2026-01-06 15:00:00,9000497,2026-01-06 15:12:54.989033068,-242.0,36.0,ontime
9000000_1767711900,9000000,2026-01-06 15:05:00,9000652,2026-01-06 15:15:54.989033068,-83.0,23.0,ontime
9000000_1767712200,9000000,2026-01-06 15:10:00,9000494,2026-01-06 15:20:54.989033068,128.0,41.0,ontime
9000000_1767712500,9000000,2026-01-06 15:15:00,9000495,2026-01-06 15:25:54.989033068,40.0,53.0,ontime
9000000_1767712800,9000000,2026-01-06 15:20:00,9000477,2026-01-06 15:32:54.989033068,-40.0,105.0,ontime
9000000_1767713100,9000000,2026-01-06 15:25:00,9000491,2026-01-06 15:35:54.989033068,33.0,141.0,late
9000000_1767713400,9000000,2026-01-06 15:30:00,9000601,2026-01-06 15:40:54.989033068,84.0,137.0,late
9000000_1767713700,9000000,2026-01-06 15:35:00,9000485,2026-01-06 15:46:54.989033068,132.0,49.0,ontime
9000000_1767714000,9000000,2026-01-06 15:40:00,9000487,2026-01-06 15:51:54.989033068,148.0,85.0,ontime
9000000_1767714300,9000000,2026-01-06 15:45:00,9000482,2026-01-06 15:55:54.989033068,56.0,-29.0,ontime
9000000_1767714600,9000000,2026-01-06 15:50:00,9000644,2026-01-06 16:00:54.989033068,74.0,54.0,ontime
9000000_1767714900,9000000,2026-01-06 15:55:00,9000320,2026-01-06 16:05:54.989033068,-1.0,-23.0,ontime
9000000_1767715200,9000000,2026-01-06 16:00:00,9000093,2026-01-06 16:10:54.989033068,66.0,-2.0,ontime
9000000_1767715500,9000000,2026-01-06 16:05:00,9000092,2026-01-06 16:16:54.989033068,90.0,46.0,ontime
9000000_1767715800,9000000,2026-01-06 16:10:00,9000317,2026-01-06 16:20:54.989033068,-15.0,-3.0,ontime
9000000_1767716100,9000000,2026-01-06 16:15:00,9000094,2026-01-06 16:25:54.989033068,23.0,-23.0,ontime
9000000_1767716400,9000000,2026-01-06 16:20:00,9000087,2026-01-06 16:32:54.989033068,-29.0,2.0,ontime
9000000_1767716700,9000000,2026-01-06 16:25:00,9000331,2026-01-06 16:35:54.989033068,-8.0,-11.0,ontime
9000000_1767717000,9000000,2026-01-06 16:30:00,9000325,2026-01-06 16:42:54.989033068,11.0,15.0,ontime
9000000_1767717300,9000000,2026-01-06 16:35:00,9000311,2026-01-06 16:45:54.989033068,24.0,-15.0,ontime
9000000_1767717600,9000000,2026-01-06 16:40:00,9000310,2026-01-06 16:51:54.989033068,-5.0,-26.0,ontime
9000000_1767717900,9000000,2026-01-06 16:45:00,9000316,2026-01-06 16:56:54.989033068,0.0,-9.0,ontime
9000000_1767718200,9000000,2026-01-06 16:50:00,9000088,2026-01-06 17:00:54.989033068,-21.0,1.0,ontime
9000000_1767718500,9000000,2026-01-06 16:55:00,9000158,2026-01-06 17:07:54.989033068,9.0,12.0,ontime
9000000_1767718800,9000000,2026-01-06 17:00:00,9000314,2026-01-06 17:10:54.989033068,26.0,23.0,ontime
9000000_1767721200,9000000,2026-01-06 17:40:00,9000103,2026-01-06 17:52:54.989033068,-11.0,-331.0,early
9000000_1767721500,9000000,2026-01-06 17:45:00,9000107,2026-01-06 17:55:54.989033068,-11.0,-309.0,early
9000000_1767721800,9000000,2026-01-06 17:50:00,9000105,2026-01-06 18:00:54.989033068,-11.0,-52.0,ontime
9000000_1767722100,9000000,2026-01-06 17:55:00,9000607,2026-01-06 18:05:54.989033068,-319.0,-40.0,ontime
9000000_1767722400,9000000,2026-01-06 18:00:00,9000503,2026-01-06 18:10:54.989033068,-72.0,-60.0,ontime
9000000_1767722700,9000000,2026-01-06 18:05:00,9000504,2026-01-06 18:15:54.989033068,63.0,-154.0,early
9000000_1767723000,9000000,2026-01-06 18:10:00,9000611,2026-01-06 18:21:54.989033068,-14.0,-216.0,early
9000000_1767723300,9000000,2026-01-06 18:15:00,9000501,2026-01-06 18:25:54.989033068,-63.0,-141.0,early
9000000_1767723600,9000000,2026-01-06 18:20:00,9000615,2026-01-06 18:31:54.989033068,-147.0,-173.0,early
9000000_1767723900,9000000,2026-01-06 18:25:00,9000508,2026-01-06 18:36:54.989033068,-150.0,-61.0,early
9000000_1767724200,9000000,2026-01-06 18:30:00,9000608,2026-01-06 18:40:54.989033068,-187.0,-50.0,ontime
9000000_1767724500,9000000,2026-01-06 18:35:00,9000603,2026-01-06 18:45:54.989033068,-101.0,15.0,ontime
9000000_1767724800,9000000,2026-01-06 18:40:00,9000275,2026-01-06 18:50:54.989033068,-95.0,95.0,ontime
9000000_1767725100,9000000,2026-01-06 18:45:00,9000255,2026-01-06 18:55:54.989033068,-45.0,76.0,ontime
9000000_1767725400,9000000,2026-01-06 18:50:00,9000259,2026-01-06 19:00:54.989033068,122.0,-9.0,ontime
9000000_1767725700,9000000,2026-01-06 18:55:00,9000253,2026-01-06 19:05:54.989033068,91.0,124.0,late
9000000_1767726000,9000000,2026-01-06 19:00:00,9000348,2026-01-06 19:11:54.989033068,-2.0,308.0,late
9000000_1767726300,9000000,2026-01-06 19:05:00,9000370,2026-01-06 19:15:54.989033068,129.0,246.0,late
9000000_1767726600,9000000,2026-01-06 19:10:00,9000112,2026-01-06 19:20:54.989033068,165.0,331.0,late
9000000_1767726900,9000000,2026-01-06 19:15:00,9000380,2026-01-06 19:25:54.989033068,238.0,374.0,late
9000000_1767727200,9000000,2026-01-06 19:20:00,9000167,2026-01-06 19:30:54.989033068,275.0,407.0,late
9000000_1767727500,9000000,2026-01-06 19:25:00,9000057,2026-01-06 19:35:54.989033068,410.0,497.0,late
9000000_1767727800,9000000,2026-01-06 19:30:00,9000164,2026-01-06 19:41:54.989033068,394.0,617.0,late
9000000_1767728400,9000000,2026-01-06 19:40:00,9000631,2026-01-06 19:52:54.989033068,602.0,-47.0,ontime
9000000_1767729900,9000000,2026-01-06 20:05:00,9000626,2026-01-06 20:18:54.989033068,-47.0,-330.0,early
9000000_1767730200,9000000,2026-01-06 20:10:00,9000630,2026-01-06 20:20:54.989033068,-47.0,-311.0,early
9000000_1767730500,9000000,2026-01-06 20:15:00,9000628,2026-01-06 20:25:54.989033068,-47.0,-34.0,ontime
9000000_1767730800,9000000,2026-01-06 20:20:00,9000634,2026-01-06 20:30:54.989033068,-330.0,106.0,ontime
